Date,Week,Month,Quarter,Year,Product_ID,SKU,Product_Name,Category_ID,Brand_ID,Region_ID,Warehouse_ID,Channel_ID,Customer_ID,Actual_Demand_Qty,Forecast_Qty,Sales_Qty,Sales_Value,Opening_Inventory,Closing_Inventory,Safety_Stock,Reorder_Point,Lead_Time_Days,Promotion_ID,Holiday_ID,Unit_Price,Discount_%,Stockout_Flag,Lost_Sales_Qty,Returns_Qty
2025-11-05,45,11,4,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,6,5,1,10,198,202,194,1971.04,194,0,50,120,7,1,0,10.16,0,1,4,0
2025-05-05,19,5,2,2025,19,SKU019,Butter 200g,Dairy,DAR,6,3,1,8,196,209,196,2322.4,278,82,50,120,12,3,0,13.94,15,0,0,4
2025-12-05,49,12,4,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,7,5,2,10,202,185,185,2580.75,185,0,50,120,12,1,0,13.95,0,1,17,3
2025-01-11,2,1,1,2025,26,SKU026,Face Wash,Personal Care,PCR,2,2,2,8,143,131,143,529.67,268,125,50,120,12,4,0,4.63,20,0,0,1
2025-08-22,34,8,3,2025,23,SKU023,Shampoo,Dairy,DAR,7,4,3,15,161,141,161,969.22,339,178,50,120,14,1,0,6.02,0,0,0,0
2025-09-05,36,9,3,2025,17,SKU017,Milk 1L,Dairy,DAR,3,3,1,5,158,191,158,2381.06,327,169,50,120,13,1,0,15.07,0,0,0,0
2025-06-11,24,6,2,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,6,1,1,13,212,219,137,553.14,137,0,50,120,13,3,0,4.75,15,1,75,3
2025-12-16,51,12,4,2025,11,SKU011,Salted Peanuts,Snacks,SNK,4,3,3,6,113,134,113,1579.4,342,229,50,120,12,2,0,15.53,10,0,0,0
2025-08-30,35,8,3,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,4,5,1,1,129,144,129,1605.66,325,196,50,120,10,2,0,13.83,10,0,0,0
2025-02-24,9,2,1,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,1,4,1,3,119,137,119,817.29,282,163,50,120,14,3,0,8.08,15,0,0,1
2025-04-21,17,4,2,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,7,3,1,6,82,91,82,1225.9,326,244,50,120,3,1,0,14.95,0,0,0,0
2025-06-27,26,6,2,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,2,1,3,7,281,244,204,2737.68,204,0,50,120,8,1,0,13.42,0,1,77,4
2025-12-21,51,12,4,2025,15,SKU015,Pretzels,Snacks,SNK,2,5,1,14,117,134,117,343.37,317,200,50,120,9,6,4,3.19,8,0,0,4
2025-01-17,3,1,1,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,2,4,3,5,170,156,165,1433.85,165,0,50,120,14,1,0,8.69,0,1,5,3
2025-02-28,9,2,1,2025,25,SKU025,Toothpaste,Personal Care,PCR,3,1,4,18,202,173,202,3967.28,311,109,50,120,10,1,0,19.64,0,0,0,0
2025-08-20,34,8,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,6,2,4,1,203,181,203,2325.57,311,108,50,120,10,4,0,14.32,20,0,0,0
2025-04-28,18,4,2,2025,39,SKU039,Rice,Home Care,HCR,3,4,1,3,109,116,109,1878.11,315,206,50,120,14,5,0,19.58,12,0,0,0
2025-06-25,26,6,2,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,6,1,4,4,273,266,271,4764.18,271,0,50,120,14,1,0,17.58,0,1,2,1
2025-12-17,51,12,4,2025,14,SKU014,Popcorn,Snacks,SNK,1,4,3,17,108,106,108,1429.92,167,59,50,120,14,1,0,13.24,0,0,0,0
2025-12-12,50,12,4,2025,9,SKU009,Potato Chips,Snacks,SNK,1,3,3,3,132,149,132,1607.23,339,207,50,120,13,4,0,15.22,20,0,0,0
2025-11-07,45,11,4,2025,18,SKU018,Yogurt Cup,Dairy,DAR,1,3,3,15,202,180,202,3461.47,344,142,50,120,7,2,0,19.04,10,0,0,3
2025-09-06,36,9,3,2025,24,SKU024,Soap,Personal Care,PCR,3,2,1,11,195,200,195,3394.95,254,59,50,120,8,1,0,17.41,0,0,0,2
2025-10-23,43,10,4,2025,10,SKU010,Cheese Crackers,Snacks,SNK,3,3,3,11,211,227,134,908.52,134,0,50,120,7,1,0,6.78,0,1,77,2
2025-11-08,45,11,4,2025,37,SKU037,Fruit Jam,Home Care,HCR,8,4,3,6,180,219,171,3302.01,171,0,50,120,9,1,0,19.31,0,1,9,1
2025-02-18,8,2,1,2025,38,SKU038,Cooking Oil,Home Care,HCR,7,1,1,16,162,187,162,2172.42,288,126,50,120,11,1,0,13.41,0,0,0,0
2025-11-06,45,11,4,2025,16,SKU016,Corn Chips,Dairy,DAR,2,2,2,11,220,179,220,4085.4,253,33,50,120,4,1,0,18.57,0,0,0,2
2025-02-19,8,2,1,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,5,1,1,1,211,184,211,4205.23,341,130,50,120,3,1,0,19.93,0,0,0,2
2025-03-17,12,3,1,2025,35,SKU035,Cereal,Home Care,HCR,8,5,3,20,201,215,129,2276.85,129,0,50,120,2,1,0,17.65,0,1,72,2
2025-08-31,35,8,3,2025,37,SKU037,Fruit Jam,Home Care,HCR,8,1,3,17,251,225,141,2462.09,141,0,50,120,7,6,0,18.98,8,1,110,4
2025-02-20,8,2,1,2025,23,SKU023,Shampoo,Dairy,DAR,7,5,1,1,219,204,219,3821.55,257,38,50,120,10,1,0,17.45,0,0,0,0
2025-04-26,17,4,2,2025,39,SKU039,Rice,Home Care,HCR,4,1,1,1,227,214,227,848.98,323,96,50,120,14,1,0,3.74,0,0,0,0
2025-04-06,14,4,2,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,6,1,2,10,180,202,180,1224,321,141,50,120,5,1,0,6.8,0,0,0,4
2025-12-30,1,12,4,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,4,4,1,5,185,151,185,2196.78,256,71,50,120,14,3,4,13.97,15,0,0,3
2025-03-07,10,3,1,2025,40,SKU040,Tea Pack,Home Care,HCR,5,1,3,20,154,178,141,1662.39,141,0,50,120,2,1,0,11.79,0,1,13,2
2025-11-08,45,11,4,2025,28,SKU028,Hand Wash,Personal Care,PCR,3,1,3,18,170,158,170,1201.9,267,97,50,120,3,1,0,7.07,0,0,0,3
2025-05-30,22,5,2,2025,9,SKU009,Potato Chips,Snacks,SNK,1,3,4,16,72,81,72,1214.64,288,216,50,120,7,1,0,16.87,0,0,0,2
2025-12-31,1,12,4,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,7,1,4,15,209,218,156,1833,156,0,50,120,4,1,4,11.75,0,1,53,1
2025-11-16,46,11,4,2025,14,SKU014,Popcorn,Snacks,SNK,6,3,2,13,69,88,69,872.16,207,138,50,120,5,1,0,12.64,0,0,0,2
2025-02-04,6,2,1,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,7,4,2,2,193,209,193,460.11,346,153,50,120,10,4,0,2.98,20,0,0,4
2025-01-20,4,1,1,2025,9,SKU009,Potato Chips,Snacks,SNK,1,2,2,10,209,202,209,2877.93,307,98,50,120,9,1,0,13.77,0,0,0,0
2025-12-24,52,12,4,2025,23,SKU023,Shampoo,Dairy,DAR,6,3,2,11,159,155,127,339.34,127,0,50,120,8,4,4,3.34,20,1,32,4
2025-06-26,26,6,2,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,4,4,3,1,117,123,117,2270.97,249,132,50,120,14,1,0,19.41,0,0,0,3
2025-02-20,8,2,1,2025,34,SKU034,Floor Cleaner,Home Care,HCR,1,3,3,3,109,120,109,505.41,161,52,50,120,9,6,0,5.04,8,0,0,1
2025-07-15,29,7,3,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,4,3,3,16,149,133,149,1960.84,168,19,50,120,9,1,0,13.16,0,0,0,1
2025-05-28,22,5,2,2025,39,SKU039,Rice,Home Care,HCR,1,4,2,13,128,117,128,1753.6,350,222,50,120,2,1,0,13.7,0,0,0,2
2025-09-30,40,9,3,2025,1,SKU001,Cola 500ml,Beverages,BVG,1,1,4,6,130,145,122,1472.54,122,0,50,120,3,3,0,14.2,15,1,8,2
2025-12-01,49,12,4,2025,17,SKU017,Milk 1L,Dairy,DAR,5,4,4,8,94,89,94,667.4,144,50,50,120,4,1,0,7.1,0,0,0,0
2025-11-17,47,11,4,2025,1,SKU001,Cola 500ml,Beverages,BVG,4,3,2,13,87,108,87,708.53,347,260,50,120,6,4,0,10.18,20,0,0,0
2025-02-02,5,2,1,2025,9,SKU009,Potato Chips,Snacks,SNK,3,1,3,4,101,100,101,1766.49,252,151,50,120,7,1,0,17.49,0,0,0,0
2025-09-27,39,9,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,4,2,1,14,117,120,117,1579.08,258,141,50,120,12,6,0,14.67,8,0,0,1
2025-09-30,40,9,3,2025,26,SKU026,Face Wash,Personal Care,PCR,4,1,4,10,165,157,165,438.9,325,160,50,120,12,1,0,2.66,0,0,0,4
2025-10-31,44,10,4,2025,17,SKU017,Milk 1L,Dairy,DAR,4,3,2,13,264,250,194,953.32,194,0,50,120,2,2,0,5.46,10,1,70,3
2025-05-25,21,5,2,2025,34,SKU034,Floor Cleaner,Home Care,HCR,2,5,1,19,229,239,229,3477.14,317,88,50,120,11,4,0,18.98,20,0,0,4
2025-10-03,40,10,4,2025,11,SKU011,Salted Peanuts,Snacks,SNK,4,5,3,6,134,163,134,891.1,336,202,50,120,11,1,0,6.65,0,0,0,3
2025-09-08,37,9,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,2,1,3,4,120,123,120,593.47,148,28,50,120,7,5,0,5.62,12,0,0,3
2025-07-17,29,7,3,2025,39,SKU039,Rice,Home Care,HCR,2,5,3,15,142,139,142,2341.58,258,116,50,120,9,3,0,19.4,15,0,0,1
2025-08-12,33,8,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,7,5,4,10,177,211,177,3247.95,336,159,50,120,9,1,0,18.35,0,0,0,1
2025-06-20,25,6,2,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,3,3,3,6,252,220,124,2453.96,124,0,50,120,3,1,0,19.79,0,1,128,1
2025-08-31,35,8,3,2025,19,SKU019,Butter 200g,Dairy,DAR,6,1,2,19,104,117,104,896.48,144,40,50,120,8,1,0,8.62,0,0,0,1
2025-06-24,26,6,2,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,6,2,3,15,139,143,139,2438.06,166,27,50,120,7,1,0,17.54,0,0,0,0
2025-07-22,30,7,3,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,3,1,2,19,180,218,180,568.62,206,26,50,120,2,2,0,3.51,10,0,0,4
2025-07-01,27,7,3,2025,19,SKU019,Butter 200g,Dairy,DAR,5,2,3,12,189,167,167,679.69,167,0,50,120,3,1,0,4.07,0,1,22,0
2025-06-14,24,6,2,2025,35,SKU035,Cereal,Home Care,HCR,7,1,2,19,130,133,130,1508,208,78,50,120,12,4,0,14.5,20,0,0,3
2025-08-18,34,8,3,2025,19,SKU019,Butter 200g,Dairy,DAR,2,4,3,4,167,183,167,873.41,264,97,50,120,10,1,0,5.23,0,0,0,2
2025-09-24,39,9,3,2025,11,SKU011,Salted Peanuts,Snacks,SNK,1,2,3,19,138,124,138,1008.78,185,47,50,120,10,1,0,7.31,0,0,0,2
2025-06-05,23,6,2,2025,26,SKU026,Face Wash,Personal Care,PCR,8,2,1,6,225,205,213,954.24,213,0,50,120,3,1,0,4.48,0,1,12,4
2025-05-05,19,5,2,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,4,3,4,9,279,290,279,3094.11,311,32,50,120,13,1,0,11.09,0,0,0,1
2025-12-17,51,12,4,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,3,5,4,1,194,222,187,807.84,187,0,50,120,7,1,0,4.32,0,1,7,2
2025-07-11,28,7,3,2025,10,SKU010,Cheese Crackers,Snacks,SNK,8,2,4,13,190,183,190,3518.8,206,16,50,120,5,1,0,18.52,0,0,0,0
2025-04-23,17,4,2,2025,13,SKU013,Nachos,Snacks,SNK,5,5,2,18,107,84,107,1975.22,311,204,50,120,6,1,0,18.46,0,0,0,1
2025-08-30,35,8,3,2025,35,SKU035,Cereal,Home Care,HCR,4,5,4,19,245,229,203,2424.63,203,0,50,120,10,4,0,14.93,20,1,42,4
2025-03-10,11,3,1,2025,26,SKU026,Face Wash,Personal Care,PCR,5,3,4,13,228,204,122,555.1,122,0,50,120,14,1,0,4.55,0,1,106,0
2025-10-19,42,10,4,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,8,2,3,10,142,152,142,385.96,157,15,50,120,8,2,0,3.02,10,0,0,0
2025-12-30,1,12,4,2025,10,SKU010,Cheese Crackers,Snacks,SNK,7,4,1,8,150,151,150,2365.5,239,89,50,120,11,1,4,15.77,0,0,0,3
2025-02-26,9,2,1,2025,17,SKU017,Milk 1L,Dairy,DAR,5,1,4,13,103,112,103,1005.28,122,19,50,120,12,1,0,9.76,0,0,0,3
2025-02-25,9,2,1,2025,19,SKU019,Butter 200g,Dairy,DAR,7,1,4,6,164,179,164,2315.68,192,28,50,120,2,1,0,14.12,0,0,0,4
2025-08-03,31,8,3,2025,1,SKU001,Cola 500ml,Beverages,BVG,1,1,2,9,223,241,134,326.83,134,0,50,120,12,2,0,2.71,10,1,89,1
2025-10-17,42,10,4,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,7,5,2,9,129,157,129,1310.77,200,71,50,120,13,2,0,11.29,10,0,0,3
2025-06-22,25,6,2,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,7,5,2,19,185,222,185,2904.5,253,68,50,120,7,1,0,15.7,0,0,0,0
2025-10-26,43,10,4,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,6,2,3,19,125,104,125,1032.5,138,13,50,120,13,1,0,8.26,0,0,0,1
2025-09-28,39,9,3,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,4,5,1,5,227,211,227,2470.58,251,24,50,120,13,6,0,11.83,8,0,0,0
2025-05-12,20,5,2,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,2,2,3,11,198,225,198,3503.41,341,143,50,120,2,2,0,19.66,10,0,0,3
2025-09-11,37,9,3,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,3,3,1,8,264,266,135,1428.64,135,0,50,120,14,3,0,12.45,15,1,129,2
2025-03-05,10,3,1,2025,11,SKU011,Salted Peanuts,Snacks,SNK,6,5,3,7,170,177,170,1247.8,344,174,50,120,13,1,0,7.34,0,0,0,4
2025-08-13,33,8,3,2025,22,SKU022,Flavored Milk,Dairy,DAR,1,3,1,14,231,236,231,3141.6,237,6,50,120,7,4,0,17,20,0,0,1
2025-01-09,2,1,1,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,1,3,1,18,128,111,128,889.6,254,126,50,120,3,1,0,6.95,0,0,0,1
2025-10-28,44,10,4,2025,40,SKU040,Tea Pack,Home Care,HCR,7,2,3,15,121,114,121,414.91,136,15,50,120,2,2,0,3.81,10,0,0,1
2025-10-11,41,10,4,2025,35,SKU035,Cereal,Home Care,HCR,7,5,4,2,204,200,201,3205.95,201,0,50,120,13,1,0,15.95,0,1,3,4
2025-08-19,34,8,3,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,7,4,2,2,157,154,157,1293.68,179,22,50,120,4,1,0,8.24,0,0,0,0
2025-03-21,12,3,1,2025,36,SKU036,Biscuits,Home Care,HCR,1,2,2,3,111,126,111,1304.25,250,139,50,120,3,1,0,11.75,0,0,0,4
2025-08-04,32,8,3,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,1,3,4,8,284,303,273,3526.29,273,0,50,120,6,6,0,14.04,8,1,11,0
2025-12-03,49,12,4,2025,38,SKU038,Cooking Oil,Home Care,HCR,4,4,4,4,158,166,124,1949.28,124,0,50,120,2,4,0,19.65,20,1,34,3
2025-03-21,12,3,1,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,7,5,4,13,146,120,146,2461.56,323,177,50,120,9,1,0,16.86,0,0,0,2
2025-01-09,2,1,1,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,3,1,3,4,174,175,174,2977.14,340,166,50,120,8,1,0,17.11,0,0,0,3
2025-02-16,7,2,1,2025,28,SKU028,Hand Wash,Personal Care,PCR,1,2,2,3,192,201,192,1825.92,273,81,50,120,10,1,0,9.51,0,0,0,3
2025-07-18,29,7,3,2025,20,SKU020,Cheese Slices,Dairy,DAR,7,5,4,6,94,110,94,1075.36,276,182,50,120,12,1,0,11.44,0,0,0,0
2025-02-01,5,2,1,2025,33,SKU033,Fabric Softener,Home Care,HCR,2,4,2,1,165,186,165,1169.85,225,60,50,120,6,1,0,7.09,0,0,0,4
2025-09-03,36,9,3,2025,10,SKU010,Cheese Crackers,Snacks,SNK,7,2,3,5,88,101,88,274.14,197,109,50,120,9,5,0,3.54,12,0,0,4
2025-10-17,42,10,4,2025,28,SKU028,Hand Wash,Personal Care,PCR,8,2,4,16,72,85,72,840.96,215,143,50,120,6,1,0,11.68,0,0,0,2
2025-09-01,36,9,3,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,5,1,3,7,136,109,136,558.96,280,144,50,120,8,1,0,4.11,0,0,0,3
2025-05-05,19,5,2,2025,10,SKU010,Cheese Crackers,Snacks,SNK,8,4,3,5,217,210,194,3447.38,194,0,50,120,3,1,0,17.77,0,1,23,2
2025-08-21,34,8,3,2025,35,SKU035,Cereal,Home Care,HCR,1,2,3,1,272,263,272,1784.59,323,51,50,120,4,2,0,7.29,10,0,0,0
2025-01-19,3,1,1,2025,10,SKU010,Cheese Crackers,Snacks,SNK,2,2,2,8,174,199,174,1113.6,333,159,50,120,8,4,0,8,20,0,0,4
2025-02-22,8,2,1,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,4,3,2,12,130,144,130,2258.26,133,3,50,120,10,5,0,19.74,12,0,0,3
2025-07-30,31,7,3,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,5,5,3,16,120,122,120,955.2,139,19,50,120,5,1,0,7.96,0,0,0,3
2025-08-04,32,8,3,2025,38,SKU038,Cooking Oil,Home Care,HCR,4,2,1,20,202,196,202,3678.42,230,28,50,120,12,1,0,18.21,0,0,0,3
2025-10-28,44,10,4,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,6,3,3,8,180,164,180,753.3,274,94,50,120,6,2,0,4.65,10,0,0,4
2025-01-10,2,1,1,2025,14,SKU014,Popcorn,Snacks,SNK,3,3,1,20,112,139,112,1952.16,230,118,50,120,7,1,0,17.43,0,0,0,3
2025-06-03,23,6,2,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,7,5,1,5,271,293,271,3054.17,276,5,50,120,9,1,0,11.27,0,0,0,4
2025-04-10,15,4,2,2025,36,SKU036,Biscuits,Home Care,HCR,4,2,2,18,200,205,200,1114.08,239,39,50,120,12,5,0,6.33,12,0,0,3
2025-12-17,51,12,4,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,2,5,2,16,201,167,201,2239.14,292,91,50,120,12,1,0,11.14,0,0,0,4
2025-11-17,47,11,4,2025,11,SKU011,Salted Peanuts,Snacks,SNK,2,5,3,1,111,107,111,1336.44,292,181,50,120,6,1,0,12.04,0,0,0,4
2025-07-06,27,7,3,2025,17,SKU017,Milk 1L,Dairy,DAR,8,4,2,7,117,119,117,1176.2,258,141,50,120,6,2,0,11.17,10,0,0,3
2025-03-24,13,3,1,2025,15,SKU015,Pretzels,Snacks,SNK,1,2,2,12,143,130,143,2092.09,264,121,50,120,10,1,0,14.63,0,0,0,3
2025-11-01,44,11,4,2025,13,SKU013,Nachos,Snacks,SNK,6,2,3,15,121,152,121,372.68,132,11,50,120,14,1,0,3.08,0,0,0,3
2025-12-22,52,12,4,2025,17,SKU017,Milk 1L,Dairy,DAR,2,2,1,3,169,158,169,674.31,250,81,50,120,7,1,4,3.99,0,0,0,0
2025-08-27,35,8,3,2025,13,SKU013,Nachos,Snacks,SNK,1,2,4,19,215,237,215,2022.72,305,90,50,120,6,4,0,11.76,20,0,0,4
2025-06-26,26,6,2,2025,25,SKU025,Toothpaste,Personal Care,PCR,5,1,4,7,89,109,89,1123.89,175,86,50,120,10,5,0,14.35,12,0,0,1
2025-09-05,36,9,3,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,6,2,4,4,184,165,184,3363.52,261,77,50,120,2,1,0,18.28,0,0,0,3
2025-05-05,19,5,2,2025,33,SKU033,Fabric Softener,Home Care,HCR,4,1,2,5,201,191,201,876.36,210,9,50,120,3,1,0,4.36,0,0,0,2
2025-07-24,30,7,3,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,5,3,2,1,155,163,155,1342.3,155,0,50,120,3,1,0,8.66,0,0,0,1
2025-08-15,33,8,3,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,2,1,2,18,195,187,195,912.6,258,63,50,120,3,1,0,4.68,0,0,0,2
2025-09-01,36,9,3,2025,39,SKU039,Rice,Home Care,HCR,3,5,1,7,112,126,112,1305.92,202,90,50,120,6,1,0,11.66,0,0,0,0
2025-09-19,38,9,3,2025,36,SKU036,Biscuits,Home Care,HCR,8,4,2,1,112,115,112,427.84,231,119,50,120,10,1,0,3.82,0,0,0,3
2025-08-04,32,8,3,2025,39,SKU039,Rice,Home Care,HCR,4,5,1,3,176,160,158,2307.91,158,0,50,120,5,2,0,16.23,10,1,18,0
2025-11-17,47,11,4,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,3,5,2,9,126,120,126,1718.64,342,216,50,120,14,1,0,13.64,0,0,0,0
2025-01-05,1,1,1,2025,11,SKU011,Salted Peanuts,Snacks,SNK,2,1,1,8,122,142,122,594.14,322,200,50,120,13,1,0,4.87,0,0,0,3
2025-03-08,10,3,1,2025,37,SKU037,Fruit Jam,Home Care,HCR,4,3,3,16,229,210,229,2264.81,234,5,50,120,11,1,0,9.89,0,0,0,4
2025-07-24,30,7,3,2025,13,SKU013,Nachos,Snacks,SNK,7,3,3,7,227,235,206,3154.27,206,0,50,120,9,5,0,17.4,12,1,21,2
2025-08-22,34,8,3,2025,16,SKU016,Corn Chips,Dairy,DAR,5,2,2,3,205,203,205,3749.45,305,100,50,120,9,1,0,18.29,0,0,0,3
2025-03-13,11,3,1,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,4,5,3,3,159,177,159,1403.97,334,175,50,120,5,1,0,8.83,0,0,0,0
2025-05-29,22,5,2,2025,21,SKU021,Cream 250ml,Dairy,DAR,1,1,1,3,209,203,129,694.02,129,0,50,120,9,1,0,5.38,0,1,80,4
2025-11-09,45,11,4,2025,11,SKU011,Salted Peanuts,Snacks,SNK,2,5,3,4,80,84,80,879.2,312,232,50,120,9,1,0,10.99,0,0,0,0
2025-11-01,44,11,4,2025,39,SKU039,Rice,Home Care,HCR,5,4,4,1,193,172,193,1943.7,208,15,50,120,10,2,0,11.19,10,0,0,0
2025-09-27,39,9,3,2025,13,SKU013,Nachos,Snacks,SNK,5,4,1,16,202,179,202,1947.28,235,33,50,120,6,1,0,9.64,0,0,0,2
2025-12-05,49,12,4,2025,13,SKU013,Nachos,Snacks,SNK,5,5,1,17,152,138,152,3021.76,344,192,50,120,10,1,0,19.88,0,0,0,4
2025-05-22,21,5,2,2025,11,SKU011,Salted Peanuts,Snacks,SNK,6,5,4,11,217,261,217,743.33,254,37,50,120,13,3,0,4.03,15,0,0,1
2025-09-01,36,9,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,2,4,2,6,147,126,124,1042.84,124,0,50,120,4,1,0,8.41,0,1,23,1
2025-01-10,2,1,1,2025,13,SKU013,Nachos,Snacks,SNK,6,3,2,11,132,161,132,2084.28,174,42,50,120,9,1,0,15.79,0,0,0,0
2025-11-11,46,11,4,2025,16,SKU016,Corn Chips,Dairy,DAR,5,3,4,13,199,181,151,2151.75,151,0,50,120,3,1,0,14.25,0,1,48,1
2025-05-10,19,5,2,2025,23,SKU023,Shampoo,Dairy,DAR,2,4,2,11,99,90,99,828.63,261,162,50,120,5,1,0,8.37,0,0,0,3
2025-08-15,33,8,3,2025,34,SKU034,Floor Cleaner,Home Care,HCR,8,4,1,4,162,181,162,2677.86,345,183,50,120,9,1,0,16.53,0,0,0,0
2025-01-14,3,1,1,2025,21,SKU021,Cream 250ml,Dairy,DAR,4,1,3,16,124,116,124,294.62,134,10,50,120,7,5,0,2.7,12,0,0,2
2025-03-19,12,3,1,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,6,3,4,13,108,95,108,730.86,347,239,50,120,12,5,0,7.69,12,0,0,1
2025-01-29,5,1,1,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,4,2,4,10,96,99,96,1603.2,305,209,50,120,6,1,0,16.7,0,0,0,2
2025-05-10,19,5,2,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,3,5,1,6,161,170,161,2922.15,301,140,50,120,7,1,0,18.15,0,0,0,4
2025-04-03,14,4,2,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,8,1,3,2,249,221,249,797.92,318,69,50,120,3,3,0,3.77,15,0,0,3
2025-03-15,11,3,1,2025,9,SKU009,Potato Chips,Snacks,SNK,5,3,4,14,110,114,110,1357.4,127,17,50,120,2,1,0,12.34,0,0,0,4
2025-04-14,16,4,2,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,4,2,4,17,159,195,159,1847.58,227,68,50,120,13,1,0,11.62,0,0,0,4
2025-07-19,29,7,3,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,4,5,1,5,94,95,94,1095.1,134,40,50,120,13,1,0,11.65,0,0,0,3
2025-04-04,14,4,2,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,1,1,3,3,95,102,95,519.16,320,225,50,120,7,5,0,6.21,12,0,0,4
2025-09-03,36,9,3,2025,17,SKU017,Milk 1L,Dairy,DAR,2,4,1,14,193,223,193,548.12,306,113,50,120,7,4,0,3.55,20,0,0,0
2025-09-29,40,9,3,2025,16,SKU016,Corn Chips,Dairy,DAR,4,1,2,5,129,159,129,1888.56,313,184,50,120,4,1,0,14.64,0,0,0,4
2025-08-26,35,8,3,2025,23,SKU023,Shampoo,Dairy,DAR,5,5,1,9,104,100,104,1256.32,130,26,50,120,3,1,0,12.08,0,0,0,2
2025-06-16,25,6,2,2025,11,SKU011,Salted Peanuts,Snacks,SNK,8,5,1,3,178,186,178,2297.98,310,132,50,120,11,1,0,12.91,0,0,0,2
2025-04-17,16,4,2,2025,13,SKU013,Nachos,Snacks,SNK,8,5,3,2,124,102,124,1133.36,304,180,50,120,8,1,0,9.14,0,0,0,2
2025-09-11,37,9,3,2025,9,SKU009,Potato Chips,Snacks,SNK,6,1,1,2,221,188,221,448.63,302,81,50,120,6,1,0,2.03,0,0,0,2
2025-01-19,3,1,1,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,4,5,4,1,158,162,158,930.7,319,161,50,120,6,3,0,6.93,15,0,0,4
2025-02-16,7,2,1,2025,35,SKU035,Cereal,Home Care,HCR,7,1,3,17,158,137,158,2177,164,6,50,120,4,3,0,16.21,15,0,0,3
2025-10-05,40,10,4,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,6,5,3,7,147,140,147,2391.98,339,192,50,120,11,2,0,18.08,10,0,0,1
2025-06-22,25,6,2,2025,21,SKU021,Cream 250ml,Dairy,DAR,8,1,2,5,78,96,78,1322.1,153,75,50,120,10,1,0,16.95,0,0,0,4
2025-11-24,48,11,4,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,1,1,4,3,113,119,113,364.09,309,196,50,120,13,2,0,3.58,10,0,0,1
